,training_size,number of trees,tree depth,training efficiency,testing efficiency
2229,0.7999999999999999,21,7,0.6475950077128032,0.6192952934577532
2230,0.7999999999999999,21,8,0.6584821713134713,0.6210800061190148
2231,0.7999999999999999,21,9,0.6793003658800882,0.616184794248126
2232,0.7999999999999999,22,4,0.6278349332619421,0.6186833919738922
2233,0.7999999999999999,22,5,0.6315064825792635,0.6202641374738667
2234,0.7999999999999999,22,6,0.6389388202598131,0.621895874764163
2235,0.7999999999999999,22,7,0.6484619013016152,0.6199581867319361
2236,0.7999999999999999,22,8,0.6601522163154473,0.6216409158125542
2237,0.7999999999999999,22,9,0.6802437500796777,0.6158788435061955
2238,0.7999999999999999,23,4,0.6279114238727196,0.6179695069093876
2239,0.7999999999999999,23,5,0.6325518542598896,0.6203661210545103
2240,0.7999999999999999,23,6,0.6396017388865517,0.6222018255060935
2241,0.7999999999999999,23,7,0.6487296184393365,0.6192952934577532
2242,0.7999999999999999,23,8,0.6606749021557604,0.622303809086737
2243,0.7999999999999999,23,9,0.6820157825626905,0.6169496711029524
2244,0.7999999999999999,24,4,0.6287783174615316,0.6178675233287441
2245,0.7999999999999999,24,5,0.6327430807868334,0.6201111621029014
2246,0.7999999999999999,24,6,0.6404813809104932,0.6222018255060935
2247,0.7999999999999999,24,7,0.6493160464552976,0.6193972770383969
2248,0.7999999999999999,24,8,0.6619369972335896,0.6207230635867625
2249,0.7999999999999999,24,9,0.6841957649698499,0.6180714904900311
2250,0.7999999999999999,25,4,0.6288548080723091,0.6177655397481006
2251,0.7999999999999999,25,5,0.6329088104435181,0.6209780225383713
2252,0.7999999999999999,25,6,0.6410423120561951,0.6229157105705981
2253,0.7999999999999999,25,7,0.6495072729822414,0.6197032277803274
2254,0.7999999999999999,25,8,0.6631480985709004,0.621895874764163
2255,0.7999999999999999,25,9,0.6854961053530679,0.6180204986997093
2256,0.7999999999999999,26,4,0.6290332861641234,0.6182754576513181
2257,0.7999999999999999,26,5,0.6332020244514985,0.6207740553770843
2258,0.7999999999999999,26,6,0.6414502619803419,0.6231196777318851
2259,0.7999999999999999,26,7,0.6509223492816257,0.6207740553770843
2260,0.7999999999999999,26,8,0.664244463992045,0.6222018255060935
2261,0.7999999999999999,26,9,0.68573832562053,0.6184794248126052
2262,0.7999999999999999,27,4,0.6293010033018447,0.6179185151190658
2263,0.7999999999999999,27,5,0.6339159368187555,0.6209780225383713
2264,0.7999999999999999,27,6,0.641603243201897,0.62209984192545
2265,0.7999999999999999,27,7,0.651903978786604,0.6201111621029014
2266,0.7999999999999999,27,8,0.6659272574291506,0.6228647187802764
2267,0.7999999999999999,27,9,0.6869494269578409,0.6189893427158227
2268,0.7999999999999999,28,4,0.6294284876531405,0.6192952934577532
2269,0.7999999999999999,28,5,0.6340179242997922,0.621487940441589
2270,0.7999999999999999,28,6,0.6423681493096722,0.6232726531028504
2271,0.7999999999999999,28,7,0.652860111421323,0.6204681046351538
2272,0.7999999999999999,28,8,0.6663352073532974,0.6224057926673805
2273,0.7999999999999999,28,9,0.688772453181372,0.6194992606190404
2274,0.7999999999999999,29,4,0.6294029907828814,0.6193972770383969
2275,0.7999999999999999,29,5,0.6346808429265308,0.6212839732803018
2276,0.7999999999999999,29,6,0.6428525898445966,0.6234256284738157
2277,0.7999999999999999,29,7,0.6531660738644331,0.6212329814899801
2278,0.7999999999999999,29,8,0.6673295852934052,0.6229157105705981
2279,0.7999999999999999,29,9,0.6890911640596117,0.6195502524093621
2280,0.7999999999999999,30,4,0.6296579594854732,0.6194992606190404
2281,0.7999999999999999,30,5,0.6351270381560663,0.6218448829738412
2282,0.7999999999999999,30,6,0.6432987850741322,0.623782571006068
2283,0.7999999999999999,30,7,0.6533955456967657,0.6217938911835195
2284,0.7999999999999999,30,8,0.6684641960199386,0.6230176941512416
2285,0.7999999999999999,30,9,0.6903915044428296,0.620621080006119
2286,0.7999999999999999,31,4,0.630282632806823,0.6200601703125797
2287,0.7999999999999999,31,5,0.6351525350263255,0.6217428993931977
2288,0.7999999999999999,31,6,0.6435537537767239,0.6236805874254245
2289,0.7999999999999999,31,7,0.6542114455450594,0.621691907602876
2290,0.7999999999999999,31,8,0.6693055927384913,0.6236805874254245
2291,0.7999999999999999,31,9,0.6924567509338229,0.6205190964254755
2292,0.7999999999999999,32,4,0.6306778342958402,0.6199581867319361
2293,0.7999999999999999,32,5,0.6354330005991764,0.6225587680383459
2294,0.7999999999999999,32,6,0.6440381943116482,0.6235276120544593
2295,0.7999999999999999,32,7,0.6555627796687956,0.6222018255060935
2296,0.7999999999999999,32,8,0.6705166940758022,0.6238335627963898
2297,0.7999999999999999,32,9,0.6934638773090603,0.6203661210545103
2298,0.7999999999999999,33,4,0.63130250761719,0.620417112844832
2299,0.7999999999999999,33,5,0.6359174411341008,0.6229667023609199
2300,0.7999999999999999,33,6,0.6444078989304063,0.6239355463770333
2301,0.7999999999999999,33,7,0.6561237108144975,0.6217428993931977
2302,0.7999999999999999,33,8,0.6712688517484479,0.6241905053286421
2303,0.7999999999999999,33,9,0.6947897145625375,0.6205190964254755
2304,0.7999999999999999,34,4,0.6312770107469308,0.620417112844832
2305,0.7999999999999999,34,5,0.6357517114774162,0.6234256284738157
2306,0.7999999999999999,34,6,0.6450070753814969,0.6239355463770333
2307,0.7999999999999999,34,7,0.6565571576089035,0.6227117434093111
2308,0.7999999999999999,34,8,0.672161242207519,0.6247514150221815
2309,0.7999999999999999,34,9,0.6952486582272026,0.620417112844832
2310,0.7999999999999999,35,4,0.6313407529225787,0.620417112844832
2311,0.7999999999999999,35,5,0.636095919225915,0.623986538167355
2312,0.7999999999999999,35,6,0.6455680065271988,0.6237315792157463
2313,0.7999999999999999,35,7,0.6570161012735687,0.6223548008770587
2314,0.7999999999999999,35,8,0.6726456827424434,0.6243944724899291
2315,0.7999999999999999,35,9,0.6965872439158093,0.6215389322319107
2316,0.7999999999999999,36,4,0.6320546652898357,0.6209780225383713
2317,0.7999999999999999,36,5,0.6364018816690251,0.6243434806996073
2318,0.7999999999999999,36,6,0.6458102267946609,0.623782571006068
2319,0.7999999999999999,36,7,0.6576917683354369,0.6222528172964152
2320,0.7999999999999999,36,8,0.67367830598794,0.624649431441538
2321,0.7999999999999999,36,9,0.6974286406343622,0.6209270307480496
2322,0.7999999999999999,37,4,0.6320801621600949,0.6212329814899801
2323,0.7999999999999999,37,5,0.6367205925472649,0.6243434806996073
2324,0.7999999999999999,37,6,0.6466006297726954,0.6240885217479986
2325,0.7999999999999999,37,7,0.6584311775729529,0.6222018255060935
2326,0.7999999999999999,37,8,0.6741245012174756,0.6249553821834685
2327,0.7999999999999999,37,9,0.6986652388419321,0.6211309979093366
2328,0.7999999999999999,38,4,0.6319781746790581,0.6212329814899801
2329,0.7999999999999999,38,5,0.6371540393416708,0.6245984396512162
2330,0.7999999999999999,38,6,0.6468046047347689,0.6236805874254245
2331,0.7999999999999999,38,7,0.659017605588914,0.6219978583448065
2332,0.7999999999999999,38,8,0.6749404010657691,0.6245474478608944
2333,0.7999999999999999,38,9,0.6990349434606902,0.6217938911835195
2334,0.7999999999999999,39,4,0.6319144325034102,0.6219978583448065
2335,0.7999999999999999,39,5,0.6374600017847809,0.624649431441538
2336,0.7999999999999999,39,6,0.6475567624074144,0.6241905053286421
2337,0.7999999999999999,39,7,0.6596932726507821,0.6225077762480241
2338,0.7999999999999999,39,8,0.676215244578728,0.6244964560705727
2339,0.7999999999999999,39,9,0.7002587932331307,0.6214369486512672
2340,0.7999999999999999,40,4,0.6321948980762612,0.6224567844577024
2341,0.7999999999999999,40,5,0.6376384798765952,0.6247004232318597
2342,0.7999999999999999,40,6,0.6480921966828572,0.6236805874254245
2343,0.7999999999999999,40,7,0.6605346693693349,0.6224567844577024
2344,0.7999999999999999,40,8,0.6766996851136523,0.6242924889092856
2345,0.7999999999999999,40,9,0.7010364477760355,0.6210290143286931
2346,0.7999999999999999,41,4,0.6329215588786476,0.6227117434093111
2347,0.7999999999999999,41,5,0.6379061970143165,0.6247514150221815
2348,0.7999999999999999,41,6,0.6481941841638938,0.6243944724899291
2349,0.7999999999999999,41,7,0.6608023865070562,0.6219978583448065
2350,0.7999999999999999,41,8,0.6778597927104448,0.6248024068125032
2351,0.7999999999999999,41,9,0.7012021774327202,0.6209270307480496
2352,0.7999999999999999,42,4,0.6331000369704619,0.6225077762480241
2353,0.7999999999999999,42,5,0.6382376563276858,0.6245984396512162
2354,0.7999999999999999,42,6,0.649086574622965,0.6240885217479986
2355,0.7999999999999999,42,7,0.6613888145230173,0.6225077762480241
2356,0.7999999999999999,42,8,0.6778980380158336,0.6242924889092856
2357,0.7999999999999999,42,9,0.7024260272051606,0.6215389322319107
2358,0.7999999999999999,43,4,0.6331637791461098,0.6231196777318851
2359,0.7999999999999999,43,5,0.638632857816703,0.6251593493447555
2360,0.7999999999999999,43,6,0.6489718387067988,0.6239355463770333
2361,0.7999999999999999,43,7,0.6621282237605334,0.6216409158125542
2362,0.7999999999999999,43,8,0.6790708940477557,0.6245984396512162
2363,0.7999999999999999,43,9,0.7039430909855815,0.6224057926673805
2364,0.7999999999999999,44,4,0.6333677541081832,0.622303809086737
2365,0.7999999999999999,44,5,0.6389515686949427,0.6249043903931467
2366,0.7999999999999999,44,6,0.6493415433255568,0.6240375299576768
2367,0.7999999999999999,44,7,0.6623067018523476,0.6213349650706236
2368,0.7999999999999999,44,8,0.6802692469499368,0.6249553821834685
2369,0.7999999999999999,44,9,0.7046952486582272,0.62209984192545
2370,0.7999999999999999,45,4,0.6336482196810341,0.6227627351996329
2371,0.7999999999999999,45,5,0.6394742545352557,0.6256692672479731
2372,0.7999999999999999,45,6,0.6493797886309456,0.6240885217479986
2373,0.7999999999999999,45,7,0.6623831924631252,0.6217938911835195
2374,0.7999999999999999,45,8,0.6809321655766755,0.6242414971189638
2375,0.7999999999999999,45,9,0.7047972361392639,0.6222528172964152
2376,0.7999999999999999,46,4,0.6340179242997922,0.6226607516189894
2377,0.7999999999999999,46,5,0.638785839038258,0.625465300086686
2378,0.7999999999999999,46,6,0.6500682041279433,0.6236805874254245
2379,0.7999999999999999,46,7,0.6632883313573259,0.621691907602876
2380,0.7999999999999999,46,8,0.6814293545467294,0.6233236448931722
2381,0.7999999999999999,46,9,0.704822733009523,0.6221508337157717
2382,0.7999999999999999,47,4,0.6339159368187555,0.6232216613125287
2383,0.7999999999999999,47,5,0.6391172983516273,0.6252103411350772
2384,0.7999999999999999,47,6,0.6509478461518848,0.6243434806996073
2385,0.7999999999999999,47,7,0.6637982687625094,0.6221508337157717
2386,0.7999999999999999,47,8,0.6820157825626905,0.6247514150221815
2387,0.7999999999999999,47,9,0.7060083374765748,0.6219468665544847
2388,0.7999999999999999,48,4,0.6339159368187555,0.6234766202641375
2389,0.7999999999999999,48,5,0.6395762420162925,0.625261332925399
2390,0.7999999999999999,48,6,0.6511645695490879,0.624853398602825
2391,0.7999999999999999,48,7,0.664614168610803,0.6224057926673805
2392,0.7999999999999999,48,8,0.6823982356165781,0.6244454642802508
2393,0.7999999999999999,48,9,0.7066457592330542,0.622303809086737
2394,0.7999999999999999,49,4,0.6337247102918117,0.6230176941512416
2395,0.7999999999999999,49,5,0.6401499215971239,0.6264341441027994
2396,0.7999999999999999,49,6,0.6515980163434938,0.6244454642802508
2397,0.7999999999999999,49,7,0.6647544013972285,0.6217428993931977
2398,0.7999999999999999,49,8,0.6835200979079818,0.6238845545867115
2399,0.7999999999999999,49,9,0.707856860570365,0.6224567844577024
2400,0.7999999999999999,50,4,0.6341326602159585,0.6230176941512416
2401,0.7999999999999999,50,5,0.6403666449943269,0.6262811687318341
2402,0.7999999999999999,50,6,0.6518784819163448,0.6247514150221815
2403,0.7999999999999999,50,7,0.6654428168942262,0.6220488501351282
2404,0.7999999999999999,50,8,0.683698575999796,0.6239355463770333
2405,0.7999999999999999,50,9,0.7088002447699545,0.6227117434093111
2406,0.7999999999999999,51,4,0.6342473961321248,0.6227627351996329
2407,0.7999999999999999,51,5,0.6405068777807524,0.6262811687318341
2408,0.7999999999999999,51,6,0.652056960008159,0.6251083575544337
2409,0.7999999999999999,51,7,0.6663352073532974,0.6222528172964152
2410,0.7999999999999999,51,8,0.6844889789778305,0.6230176941512416
2411,0.7999999999999999,51,9,0.71017707576395,0.6228137269899546
2412,0.7999999999999999,52,4,0.6345533585752349,0.6219468665544847
2413,0.7999999999999999,52,5,0.6407108527428258,0.6270460455866605
2414,0.7999999999999999,52,6,0.6522354380999732,0.6244964560705727
2415,0.7999999999999999,52,7,0.6665391823153708,0.622303809086737
2416,0.7999999999999999,52,8,0.6864649864229165,0.623986538167355
2417,0.7999999999999999,52,9,0.711349931795872,0.6227117434093111
2418,0.7999999999999999,53,4,0.6346298491860124,0.6221508337157717
2419,0.7999999999999999,53,5,0.6410933057967134,0.6267910866350518
2420,0.7999999999999999,53,6,0.6523374255810099,0.625057365764112
2421,0.7999999999999999,53,7,0.6671893525069797,0.6219978583448065
2422,0.7999999999999999,53,8,0.6868601879119338,0.6239355463770333
2423,0.7999999999999999,53,9,0.7117068879795005,0.6219978583448065
2424,0.7999999999999999,54,4,0.6347700819724379,0.6223548008770587
2425,0.7999999999999999,54,5,0.6412717838885277,0.6267910866350518
2426,0.7999999999999999,54,6,0.6529748473374893,0.6257712508286166
2427,0.7999999999999999,54,7,0.6671383587664614,0.621895874764163
2428,0.7999999999999999,54,8,0.6871024081793959,0.6233236448931722
2429,0.7999999999999999,54,9,0.7127522596601267,0.6217938911835195
2430,0.7999999999999999,55,4,0.6348465725832154,0.6227627351996329
2431,0.7999999999999999,55,5,0.6415140041559898,0.6266381112640865
2432,0.7999999999999999,55,6,0.6530258410780077,0.6263321605221559
2433,0.7999999999999999,55,7,0.6675590571257378,0.62209984192545
2434,0.7999999999999999,55,8,0.6877780752412641,0.6241905053286421
2435,0.7999999999999999,55,9,0.7138103797758825,0.6219468665544847
2436,0.7999999999999999,56,4,0.6347700819724379,0.6224567844577024
2437,0.7999999999999999,56,5,0.6418709603396183,0.6263831523124777
2438,0.7999999999999999,56,6,0.6534592878724137,0.6255672836673296
2439,0.7999999999999999,56,7,0.668234724187606,0.6221508337157717
2440,0.7999999999999999,56,8,0.6881095345546334,0.6247514150221815
2441,0.7999999999999999,56,9,0.714906745197027,0.6223548008770587
2442,0.7999999999999999,57,4,0.6345278617049757,0.6221508337157717
2443,0.7999999999999999,57,5,0.6422406649583764,0.6260772015705471
2444,0.7999999999999999,57,6,0.6535485269183208,0.6260262097802254
2445,0.7999999999999999,57,7,0.6684386991496793,0.6214369486512672
2446,0.7999999999999999,57,8,0.6890146734488342,0.6243944724899291
2447,0.7999999999999999,57,9,0.7158628778317462,0.6225587680383459
2448,0.7999999999999999,58,4,0.6344131257888094,0.6223548008770587
2449,0.7999999999999999,58,5,0.6422406649583764,0.6258732344092601
2450,0.7999999999999999,58,6,0.6537015081398758,0.6256692672479731
2451,0.7999999999999999,58,7,0.6686044288063641,0.6216409158125542
2452,0.7999999999999999,58,8,0.6897540826863503,0.6247004232318597
2453,0.7999999999999999,58,9,0.7161050980992083,0.6225077762480241
2454,0.7999999999999999,59,4,0.6346171007508828,0.6226097598286676
2455,0.7999999999999999,59,5,0.6420876837368213,0.6258732344092601
2456,0.7999999999999999,59,6,0.6539692252775972,0.6250063739737902
2457,0.7999999999999999,59,7,0.6687956553333079,0.621895874764163
2458,0.7999999999999999,59,8,0.690009051388942,0.6253633165060425
2459,0.7999999999999999,59,9,0.7160923496640788,0.621691907602876
2460,0.7999999999999999,60,4,0.6347828304075674,0.6231706695222069
2461,0.7999999999999999,60,5,0.6420494384314326,0.6257712508286166
2462,0.7999999999999999,60,6,0.6541094580640227,0.6257712508286166
2463,0.7999999999999999,60,7,0.6687446615927894,0.62209984192545
2464,0.7999999999999999,60,8,0.6903660075725705,0.625261332925399
2465,0.7999999999999999,60,9,0.7162963246261521,0.621691907602876
2466,0.7999999999999999,61,4,0.6355094912099539,0.6228647187802764
2467,0.7999999999999999,61,5,0.6422789102637652,0.6259242261995819
2468,0.7999999999999999,61,6,0.6543006845909665,0.6257712508286166
2469,0.7999999999999999,61,7,0.6691653599520658,0.6224567844577024
2470,0.7999999999999999,61,8,0.6903277622671817,0.6251083575544337
2471,0.7999999999999999,61,9,0.7175201743985926,0.6215389322319107
2472,0.7999999999999999,62,4,0.6352545225073623,0.6232726531028504
2473,0.7999999999999999,62,5,0.64305656480667,0.6262301769415124
2474,0.7999999999999999,62,6,0.6546321439043358,0.6259752179899036
2475,0.7999999999999999,62,7,0.6695988067464719,0.6226097598286676
2476,0.7999999999999999,62,8,0.6913731339478079,0.6253633165060425
2477,0.7999999999999999,62,9,0.7186292882548667,0.6217938911835195
2478,0.7999999999999999,63,4,0.6353692584235285,0.6228647187802764
2479,0.7999999999999999,63,5,0.6431458038525771,0.6260262097802254
2480,0.7999999999999999,63,6,0.6548361188664091,0.6261791851511906
2481,0.7999999999999999,63,7,0.6696625489221198,0.6227117434093111
2482,0.7999999999999999,63,8,0.6918065807422139,0.6255162918770077
2483,0.7999999999999999,63,9,0.7193686974923829,0.62209984192545
2484,0.7999999999999999,64,4,0.6353310131181398,0.6232726531028504
2485,0.7999999999999999,64,5,0.6430948101120587,0.6260772015705471
2486,0.7999999999999999,64,6,0.6552568172256855,0.6260772015705471
2487,0.7999999999999999,64,7,0.6698920207544524,0.6223548008770587
2488,0.7999999999999999,64,8,0.6919978072691577,0.625465300086686
2489,0.7999999999999999,64,9,0.7204268176081386,0.621895874764163
2490,0.7999999999999999,65,4,0.6358282020881937,0.6236295956351028
2491,0.7999999999999999,65,5,0.6433880241200393,0.6260772015705471
2492,0.7999999999999999,65,6,0.6552058234851672,0.6260262097802254
2493,0.7999999999999999,65,7,0.6705166940758022,0.6228647187802764
2494,0.7999999999999999,65,8,0.6923802603230453,0.6243944724899291
2495,0.7999999999999999,65,9,0.7204650629135274,0.6217938911835195
2496,0.7999999999999999,66,4,0.6362361520123405,0.6231706695222069
2497,0.7999999999999999,66,5,0.6434007725551688,0.6263321605221559
2498,0.7999999999999999,66,6,0.6553460562715927,0.6261281933608689
2499,0.7999999999999999,66,7,0.6708736502594307,0.6226097598286676
2500,0.7999999999999999,66,8,0.692762713376933,0.6241905053286421
2501,0.7999999999999999,66,9,0.7206180441350825,0.6217938911835195
2502,0.7999999999999999,67,4,0.6361851582718221,0.6224567844577024
2503,0.7999999999999999,67,5,0.6436302443875014,0.6265871194737648
2504,0.7999999999999999,67,6,0.6555245343634069,0.6256182754576514
2505,0.7999999999999999,67,7,0.6711286189620224,0.6225077762480241
2506,0.7999999999999999,67,8,0.6935276194847082,0.6239355463770333
2507,0.7999999999999999,67,9,0.7215869252049311,0.622303809086737
2508,0.7999999999999999,68,4,0.6362616488825996,0.6222528172964152
2509,0.7999999999999999,68,5,0.6439362068306116,0.6263321605221559
2510,0.7999999999999999,68,6,0.6560854655091087,0.6258732344092601
2511,0.7999999999999999,68,7,0.671141367397152,0.6226607516189894
2512,0.7999999999999999,68,8,0.6942925255924836,0.6244454642802508
2513,0.7999999999999999,68,9,0.7223518313127064,0.6223548008770587
2514,0.7999999999999999,69,4,0.6364401269744139,0.6228647187802764
2515,0.7999999999999999,69,5,0.6443824020601471,0.6271990209576258
2516,0.7999999999999999,69,6,0.656416924822478,0.6256692672479731
2517,0.7999999999999999,69,7,0.6717150469779835,0.6224057926673805
2518,0.7999999999999999,69,8,0.6943307708978723,0.6244454642802508
2519,0.7999999999999999,69,9,0.7241366122308487,0.6227627351996329
2520,0.7999999999999999,70,4,0.636529366020321,0.6227627351996329
2521,0.7999999999999999,70,5,0.6443186598844992,0.6267910866350518
2522,0.7999999999999999,70,6,0.6567866294412361,0.6260772015705471
2523,0.7999999999999999,70,7,0.6718935250697977,0.6229157105705981
2524,0.7999999999999999,70,8,0.6946112364707232,0.6241905053286421
2525,0.7999999999999999,70,9,0.7250672479953085,0.6232726531028504
2526,0.7999999999999999,71,4,0.6362489004474701,0.622303809086737
2527,0.7999999999999999,71,5,0.6446246223276093,0.6261791851511906
2528,0.7999999999999999,71,6,0.657130837189735,0.6257712508286166
2529,0.7999999999999999,71,7,0.6729133998801647,0.6225077762480241
2530,0.7999999999999999,71,8,0.694802462997667,0.6241395135383203
2531,0.7999999999999999,71,9,0.726507821164952,0.6231196777318851
2532,0.7999999999999999,72,4,0.636312642623118,0.6222528172964152
2533,0.7999999999999999,72,5,0.6446883645032572,0.6260262097802254
2534,0.7999999999999999,72,6,0.6571180887546054,0.6256182754576514
2535,0.7999999999999999,72,7,0.6735890669420329,0.6212839732803018
2536,0.7999999999999999,72,8,0.6954398847541464,0.625057365764112
2537,0.7999999999999999,72,9,0.7269922616998763,0.6230686859415634
2538,0.7999999999999999,73,4,0.6364783722798026,0.6223548008770587
2539,0.7999999999999999,73,5,0.6448158488545531,0.6258732344092601
2540,0.7999999999999999,73,6,0.6575515355490114,0.6255162918770077
2541,0.7999999999999999,73,7,0.6740607590418276,0.6224057926673805
2542,0.7999999999999999,73,8,0.6963960173888655,0.6247004232318597
2543,0.7999999999999999,73,9,0.7276806771968741,0.6224567844577024
2544,0.7999999999999999,74,4,0.6365803597608394,0.6224567844577024
2545,0.7999999999999999,74,5,0.645160056603052,0.6256182754576514
2546,0.7999999999999999,74,6,0.6578447495569919,0.6261281933608689
2547,0.7999999999999999,74,7,0.6744942058362337,0.6222528172964152
2548,0.7999999999999999,74,8,0.6971354266263816,0.6242924889092856
2549,0.7999999999999999,74,9,0.72780816154817,0.6220488501351282
2550,0.7999999999999999,75,4,0.6366186050662281,0.6224567844577024
2551,0.7999999999999999,75,5,0.645313037824607,0.6254143082963642
2552,0.7999999999999999,75,6,0.6580104792136765,0.6259242261995819
2553,0.7999999999999999,75,7,0.6749276526306396,0.6219468665544847
2554,0.7999999999999999,75,8,0.6973011562830662,0.623782571006068
2555,0.7999999999999999,75,9,0.7296056909014419,0.6217428993931977
2556,0.7999999999999999,76,4,0.6367205925472649,0.6225587680383459
2557,0.7999999999999999,76,5,0.6455042643515508,0.6254143082963642
2558,0.7999999999999999,76,6,0.6581762088703612,0.6259242261995819
2559,0.7999999999999999,76,7,0.6750423885468059,0.6219978583448065
2560,0.7999999999999999,76,8,0.6983337795285629,0.6235276120544593
2561,0.7999999999999999,76,9,0.7300901314363661,0.6215389322319107
2562,0.7999999999999999,77,4,0.6367843347229127,0.6225587680383459
2563,0.7999999999999999,77,5,0.6454787674812916,0.6259242261995819
2564,0.7999999999999999,77,6,0.6581634604352316,0.6261281933608689
2565,0.7999999999999999,77,7,0.6750168916765467,0.6218448829738412
2566,0.7999999999999999,77,8,0.6986779872770618,0.6235276120544593
2567,0.7999999999999999,77,9,0.7307403016279752,0.6212329814899801
2568,0.7999999999999999,78,4,0.6367843347229127,0.6224057926673805
2569,0.7999999999999999,78,5,0.6458994658405681,0.6252103411350772
2570,0.7999999999999999,78,6,0.658086969824454,0.6258222426189384
2571,0.7999999999999999,78,7,0.6752591119440089,0.62209984192545
2572,0.7999999999999999,78,8,0.6996468683469104,0.6238335627963898
2573,0.7999999999999999,78,9,0.7314669624303617,0.6215899240222325
2574,0.7999999999999999,79,4,0.6367333409823944,0.6227117434093111
2575,0.7999999999999999,79,5,0.6464603969862699,0.6251083575544337
2576,0.7999999999999999,79,6,0.6586351525350264,0.6247514150221815
2577,0.7999999999999999,79,7,0.6758582883950995,0.6224567844577024
2578,0.7999999999999999,79,8,0.699876340179243,0.623782571006068
2579,0.7999999999999999,79,9,0.7335194604862253,0.6209270307480496
2580,0.7999999999999999,80,4,0.6368863222039495,0.6226607516189894
2581,0.7999999999999999,80,5,0.6469958312617127,0.625261332925399
2582,0.7999999999999999,80,6,0.6588646243673589,0.624649431441538
2583,0.7999999999999999,80,7,0.6758455399599699,0.6223548008770587
2584,0.7999999999999999,80,8,0.7011256868219427,0.6242414971189638
2585,0.7999999999999999,80,9,0.7340676431967976,0.6203661210545103
2586,0.7999999999999999,81,4,0.6369373159444678,0.6227117434093111
2587,0.7999999999999999,81,5,0.6469703343914535,0.6252103411350772
2588,0.7999999999999999,81,6,0.6591833352455986,0.6247514150221815
2589,0.7999999999999999,81,7,0.6764447164110605,0.6222528172964152
2590,0.7999999999999999,81,8,0.7017503601432924,0.6241905053286421
2591,0.7999999999999999,81,9,0.73522775079359,0.6197032277803274
2592,0.7999999999999999,82,4,0.63717953621193,0.6228137269899546
2593,0.7999999999999999,82,5,0.647110567177879,0.6251593493447555
2594,0.7999999999999999,82,6,0.6591960836807282,0.6249553821834685
2595,0.7999999999999999,82,7,0.6767124335487819,0.62209984192545
2596,0.7999999999999999,82,8,0.7035606379316939,0.6241905053286421
2597,0.7999999999999999,82,9,0.7355464616718298,0.6196522359900056
2598,0.7999999999999999,83,4,0.6374854986550401,0.623578603844781
2599,0.7999999999999999,83,5,0.6471360640481381,0.625261332925399
2600,0.7999999999999999,83,6,0.6592853227266353,0.6249553821834685
2601,0.7999999999999999,83,7,0.6770056475567624,0.6218448829738412
2602,0.7999999999999999,83,8,0.7044530283907651,0.623782571006068
2603,0.7999999999999999,83,9,0.7359161662905879,0.6193972770383969
2604,0.7999999999999999,84,4,0.6376767251819839,0.6238845545867115
2605,0.7999999999999999,84,5,0.6469193406509351,0.6249553821834685
2606,0.7999999999999999,84,6,0.6592853227266353,0.6252103411350772
2607,0.7999999999999999,84,7,0.6774900880916868,0.6216409158125542
2608,0.7999999999999999,84,8,0.7046060096123201,0.6233746366834939
2609,0.7999999999999999,84,9,0.7362093802985683,0.6197542195706491
2610,0.7999999999999999,85,4,0.6377532157927615,0.6233746366834939
2611,0.7999999999999999,85,5,0.6471615609183973,0.6251083575544337
2612,0.7999999999999999,85,6,0.6595147945589679,0.625261332925399
2613,0.7999999999999999,85,7,0.6780255223671294,0.6207740553770843
2614,0.7999999999999999,85,8,0.7054346578957433,0.6227627351996329
2615,0.7999999999999999,85,9,0.737114519192769,0.6199071949416144
2616,0.7999999999999999,86,4,0.637829706403539,0.6239355463770333
2617,0.7999999999999999,86,5,0.6470085796968422,0.6252103411350772
2618,0.7999999999999999,86,6,0.659973738223633,0.6250063739737902
2619,0.7999999999999999,86,7,0.6782294973292028,0.6213349650706236
2620,0.7999999999999999,86,8,0.7057151234685942,0.6230176941512416
2621,0.7999999999999999,86,9,0.7371527644981578,0.6199581867319361
2622,0.7999999999999999,87,4,0.6379954360602236,0.6240375299576768
2623,0.7999999999999999,87,5,0.6470595734373605,0.625465300086686
2624,0.7999999999999999,87,6,0.6602032100559656,0.6257202590382949
2625,0.7999999999999999,87,7,0.6793513596206066,0.6211309979093366
2626,0.7999999999999999,87,8,0.7060720796522227,0.6231196777318851
2627,0.7999999999999999,87,9,0.7372037582386762,0.6199581867319361
2628,0.7999999999999999,88,4,0.638199411022297,0.623986538167355
2629,0.7999999999999999,88,5,0.6470850703076197,0.6255162918770077
2630,0.7999999999999999,88,6,0.6603561912775207,0.6257202590382949
2631,0.7999999999999999,88,7,0.6798867938960492,0.6225077762480241
2632,0.7999999999999999,88,8,0.7067349982789612,0.6226607516189894
2633,0.7999999999999999,88,9,0.7377264440789894,0.6194992606190404
2634,0.7999999999999999,89,4,0.6380846751061308,0.6240375299576768
2635,0.7999999999999999,89,5,0.647110567177879,0.6256182754576514
2636,0.7999999999999999,89,6,0.6604709271936869,0.6259752179899036
2637,0.7999999999999999,89,7,0.6800907688581227,0.6225587680383459
2638,0.7999999999999999,89,8,0.7071174513328489,0.6223548008770587
2639,0.7999999999999999,89,9,0.7384403564462462,0.6195502524093621
2640,0.7999999999999999,90,4,0.6380846751061308,0.6238335627963898
2641,0.7999999999999999,90,5,0.6474930202317666,0.6257712508286166
